01-2014,3883,369560.24,184413.6025,184972.4551,31432731.79,1653902.633
02-2014,3883,369907.9151,184587.0952,185146.6375,31309376.41,1648883.266
03-2014,3883,370255.5903,184760.588,185320.8199,31494409.48,1653902.633
04-2014,3884,370603.2655,184934.0808,185495.0023,31617764.86,1658922
05-2014,3884,370950.9406,185107.5735,185669.1847,31864475.61,1668960.734
06-2014,3884,371298.6158,185281.0663,185843.3671,31741120.24,1663941.367
07-2014,3884,371646.291,185454.5591,186017.5495,31739886.68,1663891.173
08-2014,3884,371993.9661,185628.0518,186191.7319,31616531.3,1658871.806
09-2014,3884,372341.6413,185801.5446,186365.9143,31604195.76,1658369.87
10-2014,3884,372689.3165,185975.0374,186540.0967,31542518.07,1655860.186
11-2014,3884,373036.9916,186148.5302,186714.2791,31295807.32,1645821.452
12-2014,3884,373384.6668,186322.0229,187062.6439,31414228.48,1675736.88
01-2015,3884,373739.3822,186499.0289,187240.3534,30455584.16,1482812.367
02-2015,3884,374094.0977,186676.0348,187418.0629,30578939.54,1487831.734
03-2015,3884,374448.8131,186853.0407,187595.7724,30702294.92,1492851.101
04-2015,3890,374803.5285,187030.0466,187773.4819,30825650.3,1497870.468
05-2015,3896,375158.244,187207.0525,187951.1914,31072361.05,1507909.202
06-2015,3898,375512.9594,187384.0585,188128.9009,30825650.3,1497870.468
07-2015,3899,375867.6748,187561.0644,188306.6104,30640617.23,1490341.418
08-2015,3900,376222.3903,187738.0703,188484.32,30270551.09,1475283.316
09-2015,3900,376577.1057,187915.0762,188662.0295,30258215.55,1474781.38
10-2015,3900,376931.8211,188092.0821,188839.739,30011504.79,1464742.646
11-2015,3900,377286.5366,188269.0881,189017.4485,29826471.73,1457213.595
12-2015,3900,377641.252,188446.094,189195.158,32959698.35,1404008.304
01-2016,3900,377996.8642,188623.5474,189373.3168,34168768.96,1551585.7
02-2016,3900,378352.4764,188801.0008,189551.4756,34045413.58,1546566.333
03-2016,3900,378708.0885,188978.4542,189729.6343,34168768.96,1551585.7
04-2016,3912,379063.7007,189155.9076,189907.7931,34292124.34,1556605.067
05-2016,3932,379419.3129,189333.361,190085.9519,34538835.1,1566643.802
06-2016,3934,379774.9251,189510.8144,190264.1106,34292124.34,1556605.067
07-2016,3936,380130.5372,189688.2678,190442.2694,34107091.27,1549076.017
08-2016,3936,380486.1494,189865.7212,190620.4282,33737025.14,1534017.916
09-2016,3936,380841.7616,190043.1746,190798.587,33551992.07,1533515.979
10-2016,3936,381197.3738,190220.628,190976.7457,33305281.31,1533515.979
11-2016,3936,381552.986,190398.0814,191154.9045,33120248.24,1525986.928
12-2016,3936,381908.5981,190575.5349,191333.0633,35217289.68,1553091.51
01-2017,3936,382268.2287,190754.9935,191513.2353,54532885.71,1831147.034
02-2017,3936,382627.8593,190934.4521,191693.4072,54409530.33,1826127.667
03-2017,3936,382987.4899,191113.9107,191873.5792,54656241.09,1836166.401
04-2017,3941,383347.1205,191293.3694,192053.7512,54964629.54,1848714.818
05-2017,3947,383706.7511,191472.828,192233.9231,55211340.3,1858753.552
06-2017,3948,384066.3817,191652.2866,192414.0951,54964629.54,1848714.818
07-2017,3948,384426.0123,191831.7453,192594.2671,54779596.47,1841185.768
08-2017,3948,384785.6429,192011.2039,192774.439,54409530.33,1826127.667
09-2017,3948,385145.2735,192190.6625,192954.611,54162819.58,1816088.933
10-2017,3948,385504.9041,192370.1211,193134.783,53916108.82,1806050.198
11-2017,3948,385864.5347,192549.5798,193314.9549,53792753.44,1801030.831
12-2017,3948,386224.1653,192729.0384,193495.1269,53114298.85,1773424.313
01-2018,3948,386587.8597,192910.5249,193677.3348,45156841.38,1677379.284
02-2018,3948,386951.5541,193092.0114,193859.5427,45033486,1672359.917
03-2018,3948,387315.2486,193273.4979,194041.7506,45280196.76,1682398.651
04-2018,3948,387678.943,193454.9844,194223.9586,45588585.21,1694947.068
05-2018,3948,388042.6374,193636.471,194406.1665,45835295.96,1704985.802
06-2018,3948,388406.3318,193817.9575,194588.3744,45588585.21,1694947.068
07-2018,4009,388770.0263,193999.444,194770.5823,45403552.14,1687418.018
08-2018,4131,389133.7207,194180.9305,194952.7902,45033486,1672359.917
09-2018,4314,389497.4151,194362.417,195134.9981,44786775.24,1662321.183
10-2018,4558,389861.1095,194543.9035,195317.206,44540064.48,1652282.448
11-2018,4680,390224.8039,194725.39,195499.4139,44416709.1,1647263.081
12-2018,4686,390588.4984,194906.8765,195681.6218,43738254.52,1619656.563